,median_rank,median_score,plant,features,ecological_rank,land_use_rank,sign,zscore
626,666.0,-4.6491038192027076e-07,Cardamine,Complex_cultivation_patterns,,422,1.0,0.335130585514316
627,669.0,4.5282277850418754e-07,Salvia,Discontinuous_urban_fabric,,423,0.0,0.35206587866775907
628,671.0,4.6419038223424186e-07,Viburnum,Transitional_woodland-shrub,,424,0.0,-0.3516269080383931
629,671.0,4.4761819047291425e-07,Scabiosa,Vineyards,,425,1.0,0.334053121072042
630,672.5,4.5782431533407645e-07,Galium,Coniferous_forest,,426,0.9666666666666667,0.33030694067311117
631,674.5,4.5122475009817817e-07,Genista,cosD,204,,1.0,0.3395933420729621
632,674.5,4.552877457036589e-07,Caltha,Non-irrigated_arable_land,,427,0.4666666666666667,0.3304059330625574
633,674.5,1.7204731296458892e-07,Chelidonium,Road_and_rail_networks_and_associated_land,,428,0.43333333333333335,-0.343011571436382
634,676.0,4.5130888640644015e-07,Malus,Non-irrigated_arable_land,,429,0.1,-0.2587860267263519
635,677.5,4.535077606372409e-07,Chaerophyllum,Continuous_urban_fabric,,430,0.6333333333333333,0.16417721850979608
636,679.5,4.523820963005267e-07,Buddleja,Pastures,,431,0.3333333333333333,-0.08005633142977861
637,679.5,4.642941163014091e-07,Cistus,Vineyards,,432,1.0,0.3362026449530481
638,679.5,4.618301297993019e-07,Silene,Transitional_woodland-shrub,,433,0.0,0.3392480568942725
639,680.0,4.6763085556542667e-07,Papaver,Vineyards,,434,0.9666666666666667,0.3184613082240234
640,680.0,4.4194359483796706e-07,Digitalis,Pastures,,435,0.5333333333333333,-0.3247689156429613
641,680.0,4.550157448371051e-07,Thymus,Green_urban_areas,,436,0.03333333333333333,-0.33594544699216167
642,681.5,4.402473018660995e-07,Malva,Mixed_forest,,437,1.0,0.31833374536230735
643,684.0,4.4606800746537313e-07,Globularia,Pastures,,438,0.03333333333333333,0.3068564094408734
644,685.0,-4.439837531785984e-07,Cotoneaster,Water_courses,,439,0.03333333333333333,0.34584978549034434
